customer_id,recency,frequency,monetary,country,label
14286,350,280,4628.75,United Kingdom,0
14287,365,9,176.63,United Kingdom,3
14288,160,16,426.6,United Kingdom,1
14289,365,47,911.26,United Kingdom,3
14290,362,101,2314.65,United Kingdom,3
14291,372,237,3883.25,United Kingdom,0
14292,366,100,4871.93,United Kingdom,3
14293,370,61,1046.56,United Kingdom,3
14295,333,5,166.20000000000002,United Kingdom,3
14297,356,62,1305.33,United Kingdom,3
14299,365,143,3965.62,United Kingdom,3
14300,355,3,43.2,United Kingdom,3
14301,256,13,640.14,United Kingdom,1
14304,151,17,383.45,United Kingdom,1
14305,302,105,1858.96,United Kingdom,3
14306,322,33,2093.32,United Kingdom,3
14307,285,180,2995.72,United Kingdom,3
14309,365,117,2352.53,United Kingdom,3
14311,131,20,310.26,United Kingdom,2
14312,327,87,1611.59,United Kingdom,3
14314,267,8,120.0,United Kingdom,1
14315,329,101,2481.13,United Kingdom,3
14317,309,24,508.58,United Kingdom,3
14320,167,31,477.79,United Kingdom,1
14321,363,123,1530.75,United Kingdom,3
14323,259,36,605.0600000000001,United Kingdom,1
14326,131,8,183.85,United Kingdom,2
14327,210,12,311.65,United Kingdom,1
14329,356,258,4975.24,United Kingdom,0
14331,249,28,462.66,United Kingdom,1
14332,351,25,840.21,United Kingdom,3
14333,306,15,415.2,United Kingdom,3
14334,357,162,2552.21,United Kingdom,3
14335,357,60,454.86,Germany,3
14336,357,90,1614.91,United Kingdom,3
14338,212,31,588.22,United Kingdom,1
14339,131,14,309.52,United Kingdom,2
14340,155,6,134.7,United Kingdom,1
14341,328,128,2166.98,United Kingdom,3
14342,352,21,668.5600000000001,United Kingdom,3
14344,246,71,889.9300000000001,United Kingdom,1
14345,335,6,108.98,United Kingdom,3
14346,253,60,1021.58,United Kingdom,1
14348,113,18,409.57,United Kingdom,2
14349,363,31,133.5,United Kingdom,3
14350,99,18,282.93,United Kingdom,2
14351,209,1,51.0,United Kingdom,1
14352,216,47,1078.96,United Kingdom,1
14353,158,6,90.6,United Kingdom,1
14354,368,9,163.62,United Kingdom,3
14355,8,11,174.4,United Kingdom,2
14356,294,33,701.23,United Kingdom,3
14357,330,40,225.12,United Kingdom,3
14359,354,55,912.18,United Kingdom,3
14360,342,117,2118.03,United Kingdom,3
14362,351,37,151.5,United Kingdom,3
14364,265,69,3717.35,United Kingdom,1
14367,365,521,9227.82,United Kingdom,0
14368,54,8,155.0,United Kingdom,2
14371,78,4,100.5,United Kingdom,2
14373,15,4,76.55,United Kingdom,2
14375,188,66,235.56,United Kingdom,1
14377,182,11,617.05,United Kingdom,1
14379,329,46,348.1,United Kingdom,3
14381,321,56,202.68,United Kingdom,3
14382,347,126,615.49,United Kingdom,3
14383,335,59,1247.69,United Kingdom,3
14385,364,14,202.11,United Kingdom,3
14386,77,7,142.4,United Kingdom,2
14387,341,139,1727.6,United Kingdom,3
14388,363,186,3212.84,United Kingdom,3
14389,308,45,1043.46,United Kingdom,3
14390,363,284,4642.57,United Kingdom,0
14393,155,5,67.95,United Kingdom,1
14395,371,348,3479.91,United Kingdom,0
14396,308,73,487.99,United Kingdom,3
14397,371,87,2612.96,United Kingdom,3
14400,224,25,574.7,United Kingdom,1
14401,369,182,4051.48,United Kingdom,0
14403,243,20,1475.81,United Kingdom,1
14404,340,100,1449.32,United Kingdom,3
14406,254,8,156.75,United Kingdom,1
14407,266,73,2157.73,United Kingdom,1
14408,363,106,2599.03,United Kingdom,3
14409,302,54,2059.4500000000003,United Kingdom,3
14410,281,190,1100.27,United Kingdom,3
14411,63,14,1063.0,United Kingdom,2
14412,331,43,770.03,United Kingdom,3
14413,11,22,121.05,United Kingdom,2
14414,282,97,1496.98,United Kingdom,3
14415,372,579,5855.57,United Kingdom,0
14416,351,14,490.22,United Kingdom,3
14418,370,124,1937.25,United Kingdom,3
14419,363,202,1051.79,United Kingdom,3
14420,274,29,387.52,United Kingdom,1
14421,316,27,813.11,United Kingdom,3
14422,373,222,4263.64,United Kingdom,0
14423,155,3,265.2,United Kingdom,1
14424,356,1,322.08,United Kingdom,3
14426,350,224,4481.67,United Kingdom,0
14427,323,17,363.34,United Kingdom,3
14428,366,137,1224.06,United Kingdom,3
14431,71,17,470.36,United Kingdom,2
14432,364,377,2248.5,United Kingdom,0
14434,352,12,1372.8,United Kingdom,3
14436,275,9,89.06,United Kingdom,1
14437,8,5,63.0,United Kingdom,2
14438,67,9,131.9,United Kingdom,2
14439,54,32,2661.24,Greece,2
14440,365,55,2357.6800000000003,United Kingdom,3
14441,373,51,1712.89,United Kingdom,3
14442,169,63,1589.82,Channel Islands,1
14443,320,93,1420.2,United Kingdom,3
14446,373,277,1010.35,United Kingdom,0
14447,355,70,1163.23,United Kingdom,3
14448,364,20,375.35,United Kingdom,3
14449,355,250,885.8,United Kingdom,0
14450,193,40,483.25,United Kingdom,1
14451,313,105,643.9,United Kingdom,3
14452,363,60,259.05,United Kingdom,3
14453,183,22,119.93,United Kingdom,1
14457,63,4,113.64,United Kingdom,2
14459,218,37,1837.92,United Kingdom,1
14460,263,16,434.34,United Kingdom,1
14461,225,180,2103.06,United Kingdom,1
14462,307,233,1980.57,United Kingdom,0
14463,275,6,529.62,United Kingdom,1
14465,127,123,1038.44,United Kingdom,2
14466,344,72,2272.4,United Kingdom,3
14467,356,89,596.26,United Kingdom,3
14470,362,43,461.19,United Kingdom,3
14472,270,265,1852.67,United Kingdom,0
14473,299,7,234.34000000000003,United Kingdom,3
14474,327,29,547.66,United Kingdom,3
14475,302,42,925.85,United Kingdom,3
14476,116,17,193.0,United Kingdom,2
14477,354,10,1309.6,United Kingdom,3
14479,120,18,316.25,United Kingdom,2
14480,362,13,279.05,United Kingdom,3
14481,209,30,636.51,United Kingdom,1
14482,355,137,2022.81,United Kingdom,3
14483,92,9,137.1,United Kingdom,2
14484,323,14,321.92,United Kingdom,3
14485,335,46,162.8,United Kingdom,3
14487,347,140,1165.48,United Kingdom,3
14488,306,46,1064.28,United Kingdom,3
14489,166,30,463.38,United Kingdom,1
14491,198,17,340.93,United Kingdom,1
14493,366,120,2383.24,United Kingdom,3
14494,348,7,139.56,United Kingdom,3
14495,323,6,123.8,United Kingdom,3
14496,62,19,538.8100000000001,United Kingdom,2
14497,64,29,475.37,United Kingdom,2
14498,331,193,1957.32,United Kingdom,3
14499,347,190,808.44,United Kingdom,3
14500,285,7,356.85,United Kingdom,3
14501,190,10,251.21,United Kingdom,1
14502,354,608,2429.83,United Kingdom,0
14503,370,164,3543.26,United Kingdom,3
14504,326,107,673.26,United Kingdom,3
14506,356,295,1960.65,United Kingdom,0
14507,350,95,1367.88,United Kingdom,3
14508,351,55,268.05,United Kingdom,3
14511,362,68,1314.81,United Kingdom,3
14512,186,23,275.28,United Kingdom,1
14513,273,12,455.59,United Kingdom,1
14514,312,69,990.2,United Kingdom,3
14515,356,98,2076.89,United Kingdom,3
14517,340,18,330.45,United Kingdom,3
14518,309,16,174.37,United Kingdom,3
14520,372,4,270.6,United Kingdom,3
14522,349,17,974.54,United Kingdom,3
14523,265,12,241.09,United Kingdom,1
14524,342,197,1843.83,United Kingdom,3
14525,354,282,4215.9,United Kingdom,0
14528,336,18,364.22,United Kingdom,3
14529,313,213,578.61,United Kingdom,3
14530,348,213,2862.11,United Kingdom,0
14532,137,64,932.85,United Kingdom,2
14533,349,62,1949.72,United Kingdom,3
14534,371,508,4397.3,United Kingdom,0
14535,313,328,2854.84,United Kingdom,0
14536,114,18,170.95,United Kingdom,2
14537,316,10,355.56,United Kingdom,3
14538,309,19,388.25,United Kingdom,3
14539,358,32,537.48,United Kingdom,3
14540,364,71,952.66,United Kingdom,3
14541,315,105,1453.35,United Kingdom,3
14542,188,5,103.25,United Kingdom,1
14543,345,71,3599.73,United Kingdom,3
14544,349,111,2004.3,United Kingdom,3
14546,368,397,2573.93,United Kingdom,0
14547,370,355,3974.75,United Kingdom,0
14548,223,4,652.8,United Kingdom,1
14549,62,56,289.24,United Kingdom,2
14550,363,47,757.37,United Kingdom,3
14551,355,10,186.23,United Kingdom,3
14552,222,57,164.22,United Kingdom,1
14553,354,113,859.27,United Kingdom,3
14554,363,203,2279.49,United Kingdom,0
14555,316,19,312.54,United Kingdom,3
14557,288,16,788.38,United Kingdom,3
14560,366,74,2237.77,United Kingdom,3
14561,298,69,1080.76,United Kingdom,3
14562,370,419,5006.77,United Kingdom,0
14565,278,127,3099.12,United Kingdom,3
14566,263,4,1432.0,Channel Islands,1
14567,317,33,1530.36,United Kingdom,3
14569,372,12,227.39,United Kingdom,3
14570,93,29,218.06,United Kingdom,2
14572,370,262,2804.54,United Kingdom,0
14573,194,227,1639.82,United Kingdom,1
14576,1,1,35.400000000000006,United Kingdom,2
14577,361,123,859.71,United Kingdom,3
14578,370,24,168.63,United Kingdom,3
14581,357,17,138.6,United Kingdom,3
14582,333,6,114.11,United Kingdom,3
14583,368,302,986.96,United Kingdom,0
14584,204,98,1033.06,United Kingdom,1
14585,323,29,157.05,United Kingdom,3
14586,97,19,237.36,United Kingdom,2
14587,355,371,1580.29,United Kingdom,0
14589,2,3,39.75,United Kingdom,2
14591,358,176,1320.21,United Kingdom,3
14592,338,158,557.94,United Kingdom,3
14593,352,151,617.15,United Kingdom,3
14594,366,52,363.33,United Kingdom,3
14595,354,102,1740.6,United Kingdom,3
14597,362,47,866.24,United Kingdom,3
14598,329,50,221.97,United Kingdom,3
14600,68,25,393.33,United Kingdom,2
14601,363,7,213.96,United Kingdom,3
14603,99,2,660.0,United Kingdom,2
14607,358,81,16209.5,United Kingdom,0
14608,369,20,1785.15,United Kingdom,3
14609,301,4,601.56,United Kingdom,3
14616,131,3,406.08,United Kingdom,2
14618,364,16,553.44,United Kingdom,3
14619,128,20,394.44,United Kingdom,2
14620,168,26,412.78,United Kingdom,1
14621,372,92,1788.36,United Kingdom,3
14622,189,21,320.58000000000004,United Kingdom,1
14623,341,133,886.7,United Kingdom,3
14624,316,13,225.85,United Kingdom,3
14625,177,53,899.63,United Kingdom,1
14626,350,122,2791.27,United Kingdom,3
14628,282,24,671.96,United Kingdom,3
14629,369,150,955.26,United Kingdom,3
14631,323,41,1006.98,United Kingdom,3
14632,111,8,114.56,United Kingdom,2
14633,107,20,344.90000000000003,United Kingdom,2
14636,337,28,609.85,United Kingdom,3
14638,323,16,443.6,United Kingdom,3
14639,321,172,2984.49,United Kingdom,3
14640,349,105,2107.38,United Kingdom,3
14641,352,7,110.46,United Kingdom,3
14642,315,2,96.12,United Kingdom,3
14643,203,31,693.8100000000001,United Kingdom,1
14644,306,26,830.76,United Kingdom,3
14645,217,30,597.09,United Kingdom,1
14647,172,28,236.04,United Kingdom,1
14649,369,186,1402.59,United Kingdom,3
14651,306,101,653.75,United Kingdom,3
14652,296,29,114.18,United Kingdom,3
14653,372,234,1926.65,United Kingdom,0
14655,365,49,1932.23,United Kingdom,3
14656,204,80,291.05,United Kingdom,1
14657,356,126,848.22,United Kingdom,3
14658,368,29,247.15,United Kingdom,3
14659,365,253,2529.93,United Kingdom,0
14660,287,30,285.74,United Kingdom,3
14661,347,4,107.95,United Kingdom,3
14662,345,157,741.37,United Kingdom,3
14664,354,98,636.24,United Kingdom,3
14665,313,90,1835.7,United Kingdom,3
14666,349,14,195.25,United Kingdom,3
14667,363,567,9175.04,United Kingdom,0
14669,132,166,1259.24,United Kingdom,2
14670,93,123,392.86,United Kingdom,2
14672,139,61,765.55,United Kingdom,2
14673,370,74,1736.4,United Kingdom,3
14675,357,97,596.36,United Kingdom,3
14676,342,42,2548.24,United Kingdom,3
14680,348,258,28754.11,United Kingdom,0
14681,302,7,498.95,United Kingdom,3
14682,186,2,52.0,United Kingdom,1
14684,348,390,1201.51,United Kingdom,0
14687,267,15,628.38,United Kingdom,1
14688,366,324,5579.1,United Kingdom,0
14689,165,13,112.8,United Kingdom,1
14690,329,48,355.05,United Kingdom,3
14691,343,71,2114.33,United Kingdom,3
14692,236,68,591.55,United Kingdom,1
14693,109,8,172.9,United Kingdom,2
14696,369,130,2078.95,United Kingdom,3
14697,155,22,188.61,United Kingdom,1
14698,372,200,1217.27,United Kingdom,3
14699,159,8,109.13,United Kingdom,1
14700,341,112,2195.1,United Kingdom,3
14701,363,327,2526.09,United Kingdom,0
14702,372,342,3251.79,United Kingdom,0
14703,359,22,318.17,United Kingdom,3
14704,362,393,1493.96,United Kingdom,0
14705,175,1,179.0,United Kingdom,1
14708,371,28,1126.37,United Kingdom,3
14709,358,196,4921.04,United Kingdom,0
14710,359,136,599.48,United Kingdom,3
14711,363,345,2839.62,United Kingdom,0
14712,344,25,917.07,United Kingdom,3
14713,364,338,2662.2,United Kingdom,0
14714,349,10,160.19,United Kingdom,3
14715,349,71,867.38,United Kingdom,3
14716,330,51,307.51,United Kingdom,3
14719,372,235,1581.84,United Kingdom,0
14720,368,37,663.81,United Kingdom,3
14722,226,28,180.42,United Kingdom,1
14723,363,259,1122.36,United Kingdom,0
14725,349,47,655.58,United Kingdom,3
14727,99,10,268.58,United Kingdom,2
14729,0,71,313.49,United Kingdom,2
14730,372,462,1897.57,United Kingdom,0
14731,326,45,380.02,United Kingdom,3
14732,365,147,2702.49,United Kingdom,3
14733,357,202,9585.91,United Kingdom,0
14735,370,194,6065.69,United Kingdom,0
14737,370,17,1164.55,United Kingdom,3
14738,331,54,1314.45,United Kingdom,3
14739,369,60,3902.28,United Kingdom,3
14740,176,89,1448.21,United Kingdom,1
14741,362,59,1400.34,United Kingdom,3
14744,357,26,1099.98,United Kingdom,3
14745,261,69,1220.26,United Kingdom,1
14747,124,18,328.2,United Kingdom,2
14748,344,89,1415.75,United Kingdom,3
14752,330,5,389.64,United Kingdom,3
14753,286,30,563.15,United Kingdom,3
14754,329,41,638.05,United Kingdom,3
14755,364,235,5010.28,United Kingdom,0
14756,358,38,738.96,United Kingdom,3
14757,298,19,420.5,United Kingdom,3
14758,229,71,1484.06,United Kingdom,1
14759,369,102,1625.97,United Kingdom,3
14760,76,5,89.2,United Kingdom,2
14761,315,11,255.9,United Kingdom,3
14762,110,21,300.52,United Kingdom,2
14764,327,6,278.3,United Kingdom,3
14765,344,39,254.11,United Kingdom,3
14766,365,135,2473.37,United Kingdom,3
14768,356,5,192.6,United Kingdom,3
14770,141,52,876.42,United Kingdom,2
14772,261,9,139.26,United Kingdom,1
14775,315,60,1011.9,United Kingdom,3
14776,322,117,2538.3,United Kingdom,3
14778,246,35,730.86,United Kingdom,1
14779,93,41,386.15,United Kingdom,2
14780,319,27,447.68,United Kingdom,3
14782,54,6,200.1,United Kingdom,2
14784,347,15,289.99,United Kingdom,3
14785,363,3,77.4,United Kingdom,3
14788,366,30,679.4399999999999,United Kingdom,3
14789,345,6,197.64,United Kingdom,3
14790,357,46,745.06,United Kingdom,3
14792,310,2,6.2,United Kingdom,3
14793,352,14,228.99,United Kingdom,3
14794,371,80,1319.91,United Kingdom,3
14795,207,6,131.45000000000002,United Kingdom,1
14798,321,12,173.74,United Kingdom,3
14799,322,13,157.7,United Kingdom,3
14800,326,383,4331.79,United Kingdom,0
14801,312,57,189.34,United Kingdom,3
14803,211,44,845.55,United Kingdom,1
14804,365,12,353.27,United Kingdom,3
14805,358,46,546.4,United Kingdom,3
14806,298,11,193.39,United Kingdom,3
14808,334,231,2718.6,United Kingdom,0
14810,333,254,2085.33,United Kingdom,0
14813,4,29,152.88,United Kingdom,2
14815,337,53,778.5,United Kingdom,3
14816,176,4,271.85,United Kingdom,1
14817,173,63,1110.34,United Kingdom,1
14818,300,48,657.8,United Kingdom,3
14819,309,13,272.07,United Kingdom,3
14820,352,29,507.29,United Kingdom,3
14821,7,2,48.8,United Kingdom,2
14823,193,70,321.43,United Kingdom,1
14824,363,29,1127.71,United Kingdom,3
14825,370,120,2221.01,United Kingdom,3
14828,177,17,2139.76,United Kingdom,1
14829,344,42,697.55,United Kingdom,3
14830,320,39,188.88,United Kingdom,3
14834,356,67,1720.3,United Kingdom,3
14836,363,6,102.45,United Kingdom,3
14837,284,108,1649.5,United Kingdom,3
14840,106,4,62.85,United Kingdom,2
14841,320,138,3295.76,United Kingdom,3
14842,330,145,2824.69,United Kingdom,3
14844,310,130,3189.81,United Kingdom,3
14847,225,13,309.4,United Kingdom,1
14849,352,388,7930.54,United Kingdom,0
14850,62,21,325.75,United Kingdom,2
14851,350,28,511.35,United Kingdom,3
14852,315,143,2836.69,United Kingdom,3
14853,349,9,475.8,United Kingdom,3
14854,295,126,2740.03,United Kingdom,3
14855,254,20,645.65,United Kingdom,1
14856,337,65,1290.53,United Kingdom,3
14857,314,60,1173.12,United Kingdom,3
14859,361,58,1353.74,United Kingdom,3
14860,354,11,170.32,United Kingdom,3
14861,321,6,125.79,United Kingdom,3
14862,348,48,841.1999999999999,United Kingdom,3
14863,344,11,266.76,United Kingdom,3
14865,366,4,52.2,United Kingdom,3
14866,363,99,14389.9,United Kingdom,0
14867,188,36,710.28,United Kingdom,1
14868,370,144,2953.59,United Kingdom,3
14869,365,70,721.45,United Kingdom,3
14870,112,13,327.25,United Kingdom,2
14871,370,93,501.28,United Kingdom,3
14873,163,28,519.68,United Kingdom,1
14875,266,47,1465.3200000000002,United Kingdom,1
14878,361,122,1476.09,United Kingdom,3
14880,296,46,690.59,United Kingdom,3
14881,354,17,255.4,United Kingdom,3
14882,347,11,589.7,United Kingdom,3
14883,355,53,761.59,United Kingdom,3
14885,242,15,765.3199999999999,United Kingdom,1
14886,121,18,364.8,United Kingdom,2
14887,294,6,1862.0,United Kingdom,3
14888,166,20,369.2,United Kingdom,1
14889,37,10,135.9,United Kingdom,2
14890,120,7,125.65,United Kingdom,2
14891,225,33,554.38,United Kingdom,1
14893,364,73,1237.85,United Kingdom,3
14894,288,23,655.75,United Kingdom,3
14895,366,498,11138.71,United Kingdom,0
14896,169,43,468.77,United Kingdom,1
14897,366,55,1366.38,United Kingdom,3
14898,350,109,1269.31,United Kingdom,3
14901,362,96,1421.29,United Kingdom,3
14902,348,20,332.66,United Kingdom,3
14903,352,350,2795.33,United Kingdom,0
14904,371,69,1025.44,United Kingdom,3
14905,216,17,616.15,United Kingdom,1
14907,370,165,3501.1,United Kingdom,3
14908,299,9,277.8,United Kingdom,3
14910,371,30,434.35,United Kingdom,3
14912,357,27,867.85,Italy,3
14913,338,87,1227.43,United Kingdom,3
14915,282,12,307.48,United Kingdom,3
14916,303,77,1268.98,United Kingdom,3
14918,258,45,1610.15,United Kingdom,1
14920,161,57,977.77,United Kingdom,1
14921,343,78,1316.07,United Kingdom,3
14923,323,44,749.1,United Kingdom,3
14924,128,10,310.05,United Kingdom,2
14929,341,11,223.88,United Kingdom,3
14930,265,127,2362.96,Channel Islands,1
14931,369,41,1257.68,Channel Islands,3
14932,8,17,363.53,Channel Islands,2
14934,292,87,1890.94,Channel Islands,3
14935,76,10,1784.71,Channel Islands,2
14936,340,364,8137.02,Channel Islands,0
14937,317,34,1621.88,Channel Islands,3
14944,344,170,5900.25,United Kingdom,0
14946,359,3,100.9,United Kingdom,3
14947,301,14,290.82,United Kingdom,3
14948,350,63,1101.97,United Kingdom,3
14950,354,19,371.2,United Kingdom,3
14951,294,20,311.69,United Kingdom,3
14952,314,138,8099.49,United Kingdom,3
14953,348,54,285.67,United Kingdom,3
14954,361,77,294.85,United Kingdom,3
14957,120,12,58.49,United Kingdom,2
14958,226,41,483.73,United Kingdom,1
14959,309,59,695.42,United Kingdom,3
14960,365,27,221.27,United Kingdom,3
14961,363,312,7044.68,United Kingdom,0
14962,103,5,126.7,United Kingdom,2
14963,364,192,1472.34,United Kingdom,3
14964,126,13,206.21,United Kingdom,2
14965,277,81,596.09,United Kingdom,3
14966,359,36,183.02,United Kingdom,3
14967,324,6,463.8,United Kingdom,3
14968,343,37,147.59,United Kingdom,3
14970,305,34,1592.06,United Kingdom,3
14971,338,155,1097.98,United Kingdom,3
14972,245,18,114.77,United Kingdom,1
14973,266,32,1314.45,United Kingdom,1
14974,336,17,89.94,United Kingdom,3
14975,316,11,279.94,United Kingdom,3
14976,316,72,790.86,United Kingdom,3
14978,301,214,1921.37,United Kingdom,3
14981,127,8,102.12,United Kingdom,2
14984,354,39,202.37,United Kingdom,3
14985,175,83,292.01,United Kingdom,1
14987,358,4,326.4,United Kingdom,3
14988,162,40,334.54,United Kingdom,1
14995,335,60,231.98,United Kingdom,3
14997,327,26,546.1999999999999,United Kingdom,3
14998,203,74,414.87,United Kingdom,1
15000,326,77,490.52,United Kingdom,3
15002,258,115,1641.76,United Kingdom,1
15004,226,154,1220.77,United Kingdom,1
15006,322,132,480.38,United Kingdom,3
15007,214,12,156.91,United Kingdom,1
15009,361,180,1259.43,United Kingdom,3
15010,338,20,308.94,United Kingdom,3
15012,320,122,405.04,United Kingdom,3
15014,330,33,257.67,United Kingdom,3
15016,201,20,170.04,United Kingdom,1
15017,340,20,125.58,United Kingdom,3
15018,335,31,496.21,United Kingdom,3
15019,107,66,252.81,United Kingdom,2
15021,365,444,1871.77,United Kingdom,0
15022,362,121,852.39,United Kingdom,3
15023,370,553,6720.41,United Kingdom,0
15024,364,152,1636.43,United Kingdom,3
15025,340,67,361.96,United Kingdom,3
15026,293,61,469.0,United Kingdom,3
15027,343,35,1066.15,United Kingdom,3
15028,365,48,627.13,United Kingdom,3
15030,302,7,518.28,United Kingdom,3
15031,369,110,653.19,United Kingdom,3
15032,117,52,4959.1,United Kingdom,2
15033,369,501,2557.18,United Kingdom,0
15034,358,390,4274.16,United Kingdom,0
15035,284,27,252.73,United Kingdom,3
15036,301,119,429.56,United Kingdom,3
15038,315,125,685.74,United Kingdom,3
15041,203,66,179.93,United Kingdom,1
15042,174,5,135.93,United Kingdom,1
15043,342,3,537.0,United Kingdom,3
15044,354,444,7634.73,United Kingdom,0
15045,222,12,735.66,United Kingdom,1
15046,364,201,5090.42,United Kingdom,0
15047,104,22,343.62,United Kingdom,2
15048,308,94,381.0,United Kingdom,3
15049,100,3,121.17000000000002,United Kingdom,2
15050,348,76,1737.69,United Kingdom,3
15051,350,142,1383.36,United Kingdom,3
15052,54,28,207.73,United Kingdom,2
15053,369,69,693.95,United Kingdom,3
15054,361,114,302.1,United Kingdom,3
15057,98,25,1489.5,United Kingdom,2
15058,348,266,2102.54,United Kingdom,0
15059,333,237,1337.72,United Kingdom,0
15060,365,115,294.25,United Kingdom,3
15062,302,57,987.86,United Kingdom,3
15063,160,5,370.8,United Kingdom,1
15065,336,155,3158.13,United Kingdom,3
15066,320,42,893.59,United Kingdom,3
15067,295,82,1744.76,United Kingdom,3
15068,327,104,553.36,United Kingdom,3
15069,194,70,1109.53,United Kingdom,1
15070,1,1,106.2,United Kingdom,2
15071,280,26,982.07,United Kingdom,3
15073,364,54,1043.41,United Kingdom,3
15074,268,41,735.67,United Kingdom,1
15075,296,27,773.03,United Kingdom,3
15076,201,49,880.85,United Kingdom,1
15078,366,440,9743.11,United Kingdom,0
15079,161,47,895.61,United Kingdom,1
15081,351,33,504.8,United Kingdom,3
15083,117,5,88.2,United Kingdom,2
15087,92,15,306.94,United Kingdom,2
15088,352,57,1160.07,United Kingdom,3
15089,363,145,2420.84,United Kingdom,3
15090,65,23,381.32,United Kingdom,2
15091,306,30,480.71,United Kingdom,3
15092,158,26,457.81,United Kingdom,1
15093,355,108,4597.02,United Kingdom,3
15095,270,47,1370.6,United Kingdom,1
15096,331,11,219.39,United Kingdom,3
15097,369,25,248.08,United Kingdom,3
15099,289,23,410.48,United Kingdom,3
15100,40,3,876.0,United Kingdom,2
15101,365,8,317.53,United Kingdom,3
15103,342,35,703.36,United Kingdom,3
15104,177,67,993.54,United Kingdom,1
15105,355,101,2298.93,United Kingdom,3
15106,356,100,1422.52,United Kingdom,3
15107,62,17,319.5,United Kingdom,2
15108,232,60,1300.25,European Community,1
15109,128,28,484.95,United Kingdom,2
15110,350,35,996.1,United Kingdom,3
15111,344,84,1567.48,United Kingdom,3
15113,364,97,3509.43,United Kingdom,3
15114,343,197,2760.56,United Kingdom,3
15115,355,21,340.11,United Kingdom,3
15116,356,45,1352.75,United Kingdom,3
15117,359,79,1551.78,United Kingdom,3
15118,239,1,244.8,United Kingdom,1
15119,128,14,266.4,United Kingdom,2
15120,240,21,358.82,United Kingdom,1
15121,323,28,457.72,United Kingdom,3
15122,259,82,1633.78,United Kingdom,1
15123,366,106,2199.31,United Kingdom,3
15124,351,15,184.19,United Kingdom,3
15125,348,127,11528.48,United Kingdom,0
15127,308,16,406.53,United Kingdom,3
15128,313,102,1471.0,United Kingdom,3
15129,323,84,3447.4,United Kingdom,3
15130,204,22,330.11,United Kingdom,1
15132,355,52,977.93,United Kingdom,3
15133,246,29,982.42,United Kingdom,1
15134,359,73,1387.99,United Kingdom,3
15135,134,9,139.05,United Kingdom,2
15136,371,68,1286.7,United Kingdom,3
15139,134,13,178.96,United Kingdom,2
15140,321,80,2354.25,United Kingdom,3
15142,327,26,498.74,United Kingdom,3
15143,148,14,259.45,United Kingdom,2
15144,365,217,6580.44,United Kingdom,0
15145,369,67,1194.73,United Kingdom,3
15146,209,91,1327.16,United Kingdom,1
15147,133,28,623.5,United Kingdom,2
15148,363,20,301.29,United Kingdom,3
15149,240,23,520.8000000000001,United Kingdom,1
15150,356,341,5291.33,United Kingdom,0
15152,364,271,4745.69,United Kingdom,0
15153,342,22,329.25,United Kingdom,3
15154,298,71,254.28,United Kingdom,3
15156,372,55,961.49,United Kingdom,3
15157,370,125,1936.07,United Kingdom,3
15158,328,7,401.4,United Kingdom,3
15159,372,710,18641.01,United Kingdom,0
15160,16,4,158.16,United Kingdom,2
15163,355,29,304.47,United Kingdom,3
15164,305,101,824.58,United Kingdom,3
15165,0,27,487.75,United Kingdom,2
15167,53,39,158.8,United Kingdom,2
15168,348,5,106.56,United Kingdom,3
15171,42,5,1289.5,United Kingdom,2
15172,365,110,1624.05,United Kingdom,3
15174,51,11,135.75,United Kingdom,2
15175,302,23,224.14,United Kingdom,3
15178,113,3,40.5,United Kingdom,2
15179,355,93,2206.95,United Kingdom,3
15180,6,6,87.5,United Kingdom,2
15181,307,16,689.4799999999999,United Kingdom,3
15182,219,29,622.85,United Kingdom,1
15184,344,62,402.2,United Kingdom,3
15185,303,21,310.62,United Kingdom,3
15186,359,19,411.41,United Kingdom,3
15187,372,91,4777.18,United Kingdom,3
15189,372,212,16225.39,United Kingdom,0
15192,254,51,1044.32,United Kingdom,1
15193,313,19,499.32,United Kingdom,3
15194,370,310,7616.53,United Kingdom,0
15195,371,1,3861.0,United Kingdom,3
15197,363,32,1079.61,United Kingdom,3
15198,281,10,193.64,United Kingdom,3
15199,314,13,1268.7,United Kingdom,3
15201,286,69,1236.54,United Kingdom,3
15203,348,142,1827.8,United Kingdom,3
15204,16,9,316.58,United Kingdom,2
15205,288,37,653.24,United Kingdom,3
15206,363,9,420.3,United Kingdom,3
15208,372,42,870.12,United Kingdom,3
15210,148,20,331.18,United Kingdom,2
15211,313,52,894.4100000000001,United Kingdom,3
15212,132,5,101.8,United Kingdom,2
15213,55,24,328.35,United Kingdom,2
15214,372,110,1661.44,United Kingdom,3
15215,327,35,734.94,United Kingdom,3
15216,286,2,96.6,United Kingdom,3
15218,363,166,5756.89,United Kingdom,0
15219,197,9,305.75,United Kingdom,1
15220,322,117,1778.96,United Kingdom,3
15221,7,5,403.25,United Kingdom,2
15222,55,5,585.0,United Kingdom,2
15223,148,20,755.75,United Kingdom,1
15224,15,14,322.08,United Kingdom,2
15225,139,23,409.4,United Kingdom,2
15226,63,8,154.41,United Kingdom,2
15227,337,58,1219.4,United Kingdom,3
15228,307,125,3386.71,United Kingdom,3
15230,134,23,429.6,United Kingdom,2
15232,260,31,612.06,United Kingdom,1
15234,97,14,197.0,United Kingdom,2
15235,156,143,2247.51,United Kingdom,1
