customer_id,recency,frequency,monetary,country
14447,355,70,1163.23,United Kingdom
14448,364,20,375.35,United Kingdom
14449,355,250,885.8,United Kingdom
14450,193,40,483.25,United Kingdom
14451,313,105,643.9,United Kingdom
14452,363,60,259.05,United Kingdom
14453,183,22,119.93,United Kingdom
14456,368,947,3017.28,United Kingdom
14457,63,4,113.64,United Kingdom
14459,218,37,1837.92,United Kingdom
14460,263,16,434.34,United Kingdom
14461,225,180,2103.06,United Kingdom
14462,307,233,1980.57,United Kingdom
14463,275,6,529.62,United Kingdom
14465,127,123,1038.44,United Kingdom
14466,344,72,2272.4,United Kingdom
14467,356,89,596.26,United Kingdom
14470,362,43,461.19,United Kingdom
14472,270,265,1852.67,United Kingdom
14473,299,7,234.34000000000003,United Kingdom
14474,327,29,547.66,United Kingdom
14475,302,42,925.85,United Kingdom
14476,116,17,193.0,United Kingdom
14477,354,10,1309.6,United Kingdom
14479,120,18,316.25,United Kingdom
14480,362,13,279.05,United Kingdom
14481,209,30,636.51,United Kingdom
14482,355,137,2022.81,United Kingdom
14483,92,9,137.1,United Kingdom
14484,323,14,321.92,United Kingdom
14485,335,46,162.8,United Kingdom
14487,347,140,1165.48,United Kingdom
14488,306,46,1064.28,United Kingdom
14489,166,30,463.38,United Kingdom
14491,198,17,340.93,United Kingdom
14493,366,120,2383.2400000000002,United Kingdom
14494,348,7,139.56,United Kingdom
14495,323,6,123.8,United Kingdom
14496,62,19,538.8100000000001,United Kingdom
14497,64,29,475.37,United Kingdom
14498,331,193,1957.32,United Kingdom
14499,347,190,808.44,United Kingdom
14500,285,7,356.85,United Kingdom
14501,190,10,251.21,United Kingdom
14502,354,608,2429.83,United Kingdom
14503,370,164,3543.26,United Kingdom
14504,326,107,673.26,United Kingdom
14505,356,785,5859.43,United Kingdom
14506,356,295,1960.65,United Kingdom
14507,350,95,1367.88,United Kingdom
14508,351,55,268.05,United Kingdom
14511,362,68,1314.81,United Kingdom
14512,186,23,275.28,United Kingdom
14513,273,12,455.59000000000003,United Kingdom
14514,312,69,990.2,United Kingdom
14515,356,98,2076.89,United Kingdom
14517,340,18,330.45,United Kingdom
14518,309,16,174.37,United Kingdom
14520,372,4,270.6,United Kingdom
14522,349,17,974.54,United Kingdom
14523,265,12,241.09,United Kingdom
14524,342,197,1843.83,United Kingdom
14525,354,282,4215.9,United Kingdom
14527,371,971,8507.13,United Kingdom
14528,336,18,364.21999999999997,United Kingdom
14529,313,213,578.61,United Kingdom
14530,348,213,2862.11,United Kingdom
14532,137,64,932.85,United Kingdom
14533,349,62,1949.72,United Kingdom
14534,371,508,4397.3,United Kingdom
14535,313,328,2854.84,United Kingdom
14536,114,18,170.95,United Kingdom
14537,316,10,355.56,United Kingdom
14538,309,19,388.25,United Kingdom
14539,358,32,537.48,United Kingdom
14540,364,71,952.66,United Kingdom
14541,315,105,1453.35,United Kingdom
14542,188,5,103.25,United Kingdom
14543,345,71,3599.73,United Kingdom
14544,349,111,2004.3,United Kingdom
14546,368,397,2573.93,United Kingdom
14547,370,355,3974.75,United Kingdom
14548,223,4,652.8,United Kingdom
14549,62,56,289.24,United Kingdom
14550,363,47,757.37,United Kingdom
14551,355,10,186.23,United Kingdom
14552,222,57,164.22,United Kingdom
14553,354,113,859.27,United Kingdom
14554,363,203,2279.4900000000002,United Kingdom
14555,316,19,312.54,United Kingdom
14557,288,16,788.38,United Kingdom
14560,366,74,2237.77,United Kingdom
14561,298,69,1080.76,United Kingdom
14562,370,419,5006.77,United Kingdom
14565,278,127,3099.12,United Kingdom
14566,263,4,1432.0,Channel Islands
14567,317,33,1530.3600000000001,United Kingdom
14569,372,12,227.39,United Kingdom
14570,93,29,218.06,United Kingdom
14572,370,262,2804.54,United Kingdom
14573,194,227,1639.82,United Kingdom
14576,1,1,35.400000000000006,United Kingdom
14577,361,123,859.71,United Kingdom
14578,370,24,168.63,United Kingdom
14581,357,17,138.6,United Kingdom
14582,333,6,114.11,United Kingdom
14583,368,302,986.96,United Kingdom
14584,204,98,1033.06,United Kingdom
14585,323,29,157.05,United Kingdom
14586,97,19,237.36,United Kingdom
14587,355,371,1580.29,United Kingdom
14589,2,3,39.75,United Kingdom
14591,358,176,1320.21,United Kingdom
14592,338,158,557.94,United Kingdom
14593,352,151,617.15,United Kingdom
14594,366,52,363.33,United Kingdom
14595,354,102,1740.6,United Kingdom
14597,362,47,866.24,United Kingdom
14598,329,50,221.97,United Kingdom
14600,68,25,393.33000000000004,United Kingdom
14601,363,7,213.96,United Kingdom
14603,99,2,660.0,United Kingdom
14606,372,2677,12076.15,United Kingdom
14607,358,81,16209.5,United Kingdom
14608,369,20,1785.15,United Kingdom
14609,301,4,601.56,United Kingdom
14616,131,3,406.08000000000004,United Kingdom
14618,364,16,553.44,United Kingdom
14619,128,20,394.44,United Kingdom
14620,168,26,412.78000000000003,United Kingdom
14621,372,92,1788.3600000000001,United Kingdom
14622,189,21,320.58000000000004,United Kingdom
14623,341,133,886.7,United Kingdom
14624,316,13,225.85,United Kingdom
14625,177,53,899.63,United Kingdom
14626,350,122,2791.27,United Kingdom
14628,282,24,671.96,United Kingdom
14629,369,150,955.26,United Kingdom
14631,323,41,1006.98,United Kingdom
14632,111,8,114.56,United Kingdom
14633,107,20,344.90000000000003,United Kingdom
14636,337,28,609.85,United Kingdom
14638,323,16,443.6,United Kingdom
14639,321,172,2984.49,United Kingdom
14640,349,105,2107.38,United Kingdom
14641,352,7,110.46,United Kingdom
14642,315,2,96.12,United Kingdom
14643,203,31,693.8100000000001,United Kingdom
14644,306,26,830.76,United Kingdom
14645,217,30,597.09,United Kingdom
14646,372,2080,280206.02,Netherlands
14647,172,28,236.04000000000002,United Kingdom
14649,369,186,1402.59,United Kingdom
14651,306,101,653.75,United Kingdom
14652,296,29,114.18,United Kingdom
14653,372,234,1926.65,United Kingdom
14655,365,49,1932.23,United Kingdom
14656,204,80,291.05,United Kingdom
14657,356,126,848.22,United Kingdom
14658,368,29,247.15,United Kingdom
14659,365,253,2529.93,United Kingdom
14660,287,30,285.74,United Kingdom
14661,347,4,107.95,United Kingdom
14662,345,157,741.37,United Kingdom
14664,354,98,636.24,United Kingdom
14665,313,90,1835.7,United Kingdom
14666,349,14,195.25,United Kingdom
14667,363,567,9175.04,United Kingdom
14669,132,166,1259.24,United Kingdom
14670,93,123,392.86,United Kingdom
14672,139,61,765.55,United Kingdom
14673,370,74,1736.4,United Kingdom
14675,357,97,596.36,United Kingdom
14676,342,42,2548.2400000000002,United Kingdom
14680,348,258,28754.11,United Kingdom
14681,302,7,498.95,United Kingdom
14682,186,2,52.0,United Kingdom
14684,348,390,1201.51,United Kingdom
14687,267,15,628.38,United Kingdom
14688,366,324,5579.1,United Kingdom
14689,165,13,112.8,United Kingdom
14690,329,48,355.05,United Kingdom
14691,343,71,2114.33,United Kingdom
14692,236,68,591.55,United Kingdom
14693,109,8,172.9,United Kingdom
14696,369,130,2078.95,United Kingdom
14697,155,22,188.60999999999999,United Kingdom
14698,372,200,1217.27,United Kingdom
14699,159,8,109.13000000000001,United Kingdom
14700,341,112,2195.1,United Kingdom
14701,363,327,2526.09,United Kingdom
14702,372,342,3251.79,United Kingdom
14703,359,22,318.17,United Kingdom
14704,362,393,1493.96,United Kingdom
14705,175,1,179.0,United Kingdom
14708,371,28,1126.37,United Kingdom
14709,358,196,4921.04,United Kingdom
14710,359,136,599.48,United Kingdom
14711,363,345,2839.62,United Kingdom
14712,344,25,917.07,United Kingdom
14713,364,338,2662.2,United Kingdom
14714,349,10,160.19,United Kingdom
14715,349,71,867.38,United Kingdom
14716,330,51,307.51,United Kingdom
14719,372,235,1581.84,United Kingdom
14720,368,37,663.81,United Kingdom
14722,226,28,180.42000000000002,United Kingdom
14723,363,259,1122.3600000000001,United Kingdom
14725,349,47,655.58,United Kingdom
14727,99,10,268.58,United Kingdom
14729,0,71,313.49,United Kingdom
14730,372,462,1897.57,United Kingdom
14731,326,45,380.02,United Kingdom
14732,365,147,2702.4900000000002,United Kingdom
14733,357,202,9585.91,United Kingdom
14735,370,194,6065.69,United Kingdom
14737,370,17,1164.55,United Kingdom
14738,331,54,1314.45,United Kingdom
14739,369,60,3902.28,United Kingdom
14740,176,89,1448.21,United Kingdom
14741,362,59,1400.34,United Kingdom
14744,357,26,1099.98,United Kingdom
14745,261,69,1220.26,United Kingdom
14747,124,18,328.2,United Kingdom
14748,344,89,1415.75,United Kingdom
14752,330,5,389.64,United Kingdom
14753,286,30,563.15,United Kingdom
14754,329,41,638.05,United Kingdom
14755,364,235,5010.28,United Kingdom
14756,358,38,738.96,United Kingdom
14757,298,19,420.5,United Kingdom
14758,229,71,1484.06,United Kingdom
14759,369,102,1625.97,United Kingdom
14760,76,5,89.2,United Kingdom
14761,315,11,255.9,United Kingdom
14762,110,21,300.52,United Kingdom
14764,327,6,278.3,United Kingdom
14765,344,39,254.11,United Kingdom
14766,365,135,2473.37,United Kingdom
14768,356,5,192.60000000000002,United Kingdom
14769,371,1062,10416.98,United Kingdom
14770,141,52,876.42,United Kingdom
14772,261,9,139.26,United Kingdom
14775,315,60,1011.9,United Kingdom
14776,322,117,2538.3,United Kingdom
14778,246,35,730.86,United Kingdom
14779,93,41,386.15,United Kingdom
14780,319,27,447.68,United Kingdom
14782,54,6,200.10000000000002,United Kingdom
14784,347,15,289.99,United Kingdom
14785,363,3,77.4,United Kingdom
14788,366,30,679.4399999999999,United Kingdom
14789,345,6,197.64,United Kingdom
14790,357,46,745.06,United Kingdom
14792,310,2,6.2,United Kingdom
14793,352,14,228.99,United Kingdom
14794,371,80,1319.91,United Kingdom
14795,207,6,131.45000000000002,United Kingdom
14796,372,1132,7975.49,United Kingdom
14798,321,12,173.74,United Kingdom
14799,322,13,157.7,United Kingdom
14800,326,383,4331.79,United Kingdom
14801,312,57,189.34,United Kingdom
14803,211,44,845.55,United Kingdom
14804,365,12,353.27,United Kingdom
14805,358,46,546.4,United Kingdom
14806,298,11,193.39000000000001,United Kingdom
14808,334,231,2718.6,United Kingdom
14810,333,254,2085.33,United Kingdom
14813,4,29,152.88,United Kingdom
14815,337,53,778.5,United Kingdom
14816,176,4,271.85,United Kingdom
14817,173,63,1110.34,United Kingdom
14818,300,48,657.8,United Kingdom
14819,309,13,272.07,United Kingdom
14820,352,29,507.29,United Kingdom
14821,7,2,48.800000000000004,United Kingdom
14823,193,70,321.43,United Kingdom
14824,363,29,1127.71,United Kingdom
14825,370,120,2221.01,United Kingdom
14828,177,17,2139.76,United Kingdom
14829,344,42,697.55,United Kingdom
14830,320,39,188.88,United Kingdom
14834,356,67,1720.3,United Kingdom
14836,363,6,102.44999999999999,United Kingdom
14837,284,108,1649.5,United Kingdom
14840,106,4,62.85,United Kingdom
14841,320,138,3295.76,United Kingdom
14842,330,145,2824.69,United Kingdom
14844,310,130,3189.81,United Kingdom
14847,225,13,309.4,United Kingdom
14849,352,388,7930.54,United Kingdom
14850,62,21,325.75,United Kingdom
14851,350,28,511.35,United Kingdom
14852,315,143,2836.69,United Kingdom
14853,349,9,475.8,United Kingdom
14854,295,126,2740.03,United Kingdom
14855,254,20,645.65,United Kingdom
14856,337,65,1290.53,United Kingdom
14857,314,60,1173.12,United Kingdom
14859,361,58,1353.74,United Kingdom
14860,354,11,170.32,United Kingdom
14861,321,6,125.79,United Kingdom
14862,348,48,841.1999999999999,United Kingdom
14863,344,11,266.76,United Kingdom
14865,366,4,52.2,United Kingdom
14866,363,99,14389.9,United Kingdom
14867,188,36,710.28,United Kingdom
14868,370,144,2953.59,United Kingdom
14869,365,70,721.45,United Kingdom
14870,112,13,327.25,United Kingdom
14871,370,93,501.28000000000003,United Kingdom
14873,163,28,519.68,United Kingdom
14875,266,47,1465.3200000000002,United Kingdom
14878,361,122,1476.09,United Kingdom
14880,296,46,690.59,United Kingdom
14881,354,17,255.4,United Kingdom
14882,347,11,589.7,United Kingdom
14883,355,53,761.59,United Kingdom
14885,242,15,765.3199999999999,United Kingdom
14886,121,18,364.8,United Kingdom
14887,294,6,1862.0,United Kingdom
14888,166,20,369.2,United Kingdom
14889,37,10,135.9,United Kingdom
14890,120,7,125.65,United Kingdom
14891,225,33,554.38,United Kingdom
14893,364,73,1237.8500000000001,United Kingdom
14894,288,23,655.75,United Kingdom
14895,366,498,11138.710000000001,United Kingdom
14896,169,43,468.77000000000004,United Kingdom
14897,366,55,1366.38,United Kingdom
14898,350,109,1269.31,United Kingdom
14901,362,96,1421.29,United Kingdom
14902,348,20,332.66,United Kingdom
14903,352,350,2795.33,United Kingdom
14904,371,69,1025.44,United Kingdom
14905,216,17,616.15,United Kingdom
14907,370,165,3501.1,United Kingdom
14908,299,9,277.8,United Kingdom
14910,371,30,434.35,United Kingdom
14911,372,5672,143711.17,EIRE
14912,357,27,867.85,Italy
14913,338,87,1227.43,United Kingdom
14915,282,12,307.48,United Kingdom
14916,303,77,1268.98,United Kingdom
14918,258,45,1610.15,United Kingdom
14920,161,57,977.77,United Kingdom
14921,343,78,1316.07,United Kingdom
14923,323,44,749.1,United Kingdom
14924,128,10,310.05,United Kingdom
14929,341,11,223.88,United Kingdom
14930,265,127,2362.96,Channel Islands
14931,369,41,1257.68,Channel Islands
14932,8,17,363.53,Channel Islands
14934,292,87,1890.94,Channel Islands
14935,76,10,1784.71,Channel Islands
14936,340,364,8137.02,Channel Islands
14937,317,34,1621.88,Channel Islands
14944,344,170,5900.25,United Kingdom
14946,359,3,100.9,United Kingdom
14947,301,14,290.82,United Kingdom
14948,350,63,1101.97,United Kingdom
14950,354,19,371.2,United Kingdom
14951,294,20,311.69,United Kingdom
14952,314,138,8099.49,United Kingdom
14953,348,54,285.67,United Kingdom
14954,361,77,294.85,United Kingdom
14957,120,12,58.49,United Kingdom
14958,226,41,483.72999999999996,United Kingdom
14959,309,59,695.42,United Kingdom
14960,365,27,221.27,United Kingdom
14961,363,312,7044.68,United Kingdom
14962,103,5,126.7,United Kingdom
14963,364,192,1472.34,United Kingdom
14964,126,13,206.21,United Kingdom
14965,277,81,596.09,United Kingdom
14966,359,36,183.02,United Kingdom
14967,324,6,463.8,United Kingdom
14968,343,37,147.59,United Kingdom
14970,305,34,1592.06,United Kingdom
14971,338,155,1097.98,United Kingdom
14972,245,18,114.77,United Kingdom
14973,266,32,1314.45,United Kingdom
14974,336,17,89.94,United Kingdom
14975,316,11,279.94,United Kingdom
14976,316,72,790.86,United Kingdom
14978,301,214,1921.3700000000001,United Kingdom
14981,127,8,102.12,United Kingdom
14984,354,39,202.37,United Kingdom
14985,175,83,292.01,United Kingdom
14987,358,4,326.4,United Kingdom
14988,162,40,334.54,United Kingdom
14995,335,60,231.98000000000002,United Kingdom
14997,327,26,546.1999999999999,United Kingdom
14998,203,74,414.87,United Kingdom
15000,326,77,490.52,United Kingdom
15002,258,115,1641.76,United Kingdom
15004,226,154,1220.77,United Kingdom
15005,358,1112,6295.37,United Kingdom
15006,322,132,480.38,United Kingdom
15007,214,12,156.91,United Kingdom
15009,361,180,1259.43,United Kingdom
15010,338,20,308.94,United Kingdom
15012,320,122,405.04,United Kingdom
15014,330,33,257.67,United Kingdom
15016,201,20,170.04,United Kingdom
15017,340,20,125.58,United Kingdom
15018,335,31,496.21000000000004,United Kingdom
15019,107,66,252.81,United Kingdom
15021,365,444,1871.77,United Kingdom
15022,362,121,852.39,United Kingdom
15023,370,553,6720.41,United Kingdom
15024,364,152,1636.43,United Kingdom
15025,340,67,361.96,United Kingdom
15026,293,61,469.0,United Kingdom
15027,343,35,1066.1499999999999,United Kingdom
15028,365,48,627.13,United Kingdom
15030,302,7,518.28,United Kingdom
15031,369,110,653.19,United Kingdom
15032,117,52,4959.1,United Kingdom
15033,369,501,2557.18,United Kingdom
15034,358,390,4274.16,United Kingdom
15035,284,27,252.73000000000002,United Kingdom
15036,301,119,429.56,United Kingdom
15038,315,125,685.74,United Kingdom
15039,364,1477,19766.59,United Kingdom
15041,203,66,179.93,United Kingdom
15042,174,5,135.93,United Kingdom
15043,342,3,537.0,United Kingdom
15044,354,444,7634.7300000000005,United Kingdom
15045,222,12,735.66,United Kingdom
15046,364,201,5090.42,United Kingdom
15047,104,22,343.62,United Kingdom
15048,308,94,381.0,United Kingdom
15049,100,3,121.17000000000002,United Kingdom
15050,348,76,1737.69,United Kingdom
15051,350,142,1383.3600000000001,United Kingdom
15052,54,28,207.73000000000002,United Kingdom
15053,369,69,693.95,United Kingdom
15054,361,114,302.1,United Kingdom
15057,98,25,1489.5,United Kingdom
15058,348,266,2102.54,United Kingdom
15059,333,237,1337.72,United Kingdom
15060,365,115,294.25,United Kingdom
15061,370,403,54534.14,United Kingdom
15062,302,57,987.86,United Kingdom
15063,160,5,370.79999999999995,United Kingdom
15065,336,155,3158.13,United Kingdom
15066,320,42,893.59,United Kingdom
15067,295,82,1744.76,United Kingdom
15068,327,104,553.36,United Kingdom
15069,194,70,1109.53,United Kingdom
15070,1,1,106.2,United Kingdom
15071,280,26,982.07,United Kingdom
15073,364,54,1043.41,United Kingdom
15074,268,41,735.67,United Kingdom
15075,296,27,773.03,United Kingdom
15076,201,49,880.85,United Kingdom
15078,366,440,9743.11,United Kingdom
15079,161,47,895.61,United Kingdom
15081,351,33,504.8,United Kingdom
15083,117,5,88.2,United Kingdom
15087,92,15,306.94,United Kingdom
15088,352,57,1160.07,United Kingdom
15089,363,145,2420.84,United Kingdom
15090,65,23,381.32,United Kingdom
15091,306,30,480.71,United Kingdom
15092,158,26,457.81,United Kingdom
15093,355,108,4597.02,United Kingdom
15095,270,47,1370.6,United Kingdom
15096,331,11,219.39000000000001,United Kingdom
15097,369,25,248.08,United Kingdom
15098,191,3,39916.5,United Kingdom
15099,289,23,410.48,United Kingdom
15100,40,3,876.0,United Kingdom
15101,365,8,317.53,United Kingdom
15103,342,35,703.36,United Kingdom
15104,177,67,993.54,United Kingdom
15105,355,101,2298.93,United Kingdom
15106,356,100,1422.52,United Kingdom
15107,62,17,319.5,United Kingdom
15108,232,60,1300.25,European Community
15109,128,28,484.95,United Kingdom
15110,350,35,996.1,United Kingdom
15111,344,84,1567.48,United Kingdom
15113,364,97,3509.43,United Kingdom
15114,343,197,2760.56,United Kingdom
15115,355,21,340.11,United Kingdom
15116,356,45,1352.75,United Kingdom
15117,359,79,1551.78,United Kingdom
15118,239,1,244.8,United Kingdom
15119,128,14,266.4,United Kingdom
15120,240,21,358.82,United Kingdom
15121,323,28,457.72,United Kingdom
15122,259,82,1633.78,United Kingdom
15123,366,106,2199.31,United Kingdom
15124,351,15,184.19,United Kingdom
15125,348,127,11528.48,United Kingdom
15127,308,16,406.53,United Kingdom
15128,313,102,1471.0,United Kingdom
15129,323,84,3447.4,United Kingdom
15130,204,22,330.11,United Kingdom
15132,355,52,977.9300000000001,United Kingdom
15133,246,29,982.42,United Kingdom
15134,359,73,1387.99,United Kingdom
15135,134,9,139.05,United Kingdom
15136,371,68,1286.7,United Kingdom
15139,134,13,178.96,United Kingdom
15140,321,80,2354.25,United Kingdom
15142,327,26,498.74,United Kingdom
15143,148,14,259.45,United Kingdom
15144,365,217,6580.44,United Kingdom
15145,369,67,1194.73,United Kingdom
15146,209,91,1327.16,United Kingdom
15147,133,28,623.5,United Kingdom
15148,363,20,301.29,United Kingdom
15149,240,23,520.8000000000001,United Kingdom
15150,356,341,5291.33,United Kingdom
15152,364,271,4745.69,United Kingdom
15153,342,22,329.25,United Kingdom
15154,298,71,254.28,United Kingdom
15156,372,55,961.49,United Kingdom
15157,370,125,1936.07,United Kingdom
15158,328,7,401.40000000000003,United Kingdom
15159,372,710,18641.010000000002,United Kingdom
15160,16,4,158.16,United Kingdom
15163,355,29,304.47,United Kingdom
15164,305,101,824.58,United Kingdom
15165,0,27,487.75,United Kingdom
15167,53,39,158.8,United Kingdom
15168,348,5,106.56,United Kingdom
15171,42,5,1289.5,United Kingdom
15172,365,110,1624.05,United Kingdom
15174,51,11,135.75,United Kingdom
15175,302,23,224.14,United Kingdom
15178,113,3,40.5,United Kingdom
15179,355,93,2206.95,United Kingdom
15180,6,6,87.5,United Kingdom
15181,307,16,689.4799999999999,United Kingdom
15182,219,29,622.85,United Kingdom
15184,344,62,402.2,United Kingdom
15185,303,21,310.62,United Kingdom
15186,359,19,411.41,United Kingdom
15187,372,91,4777.18,United Kingdom
15189,372,212,16225.39,United Kingdom
15192,254,51,1044.32,United Kingdom
15193,313,19,499.32,United Kingdom
15194,370,310,7616.53,United Kingdom
15195,371,1,3861.0,United Kingdom
15197,363,32,1079.6100000000001,United Kingdom
15198,281,10,193.64,United Kingdom
15199,314,13,1268.7,United Kingdom
15201,286,69,1236.54,United Kingdom
15203,348,142,1827.8,United Kingdom
15204,16,9,316.58,United Kingdom
15205,288,37,653.24,United Kingdom
15206,363,9,420.29999999999995,United Kingdom
15208,372,42,870.12,United Kingdom
15210,148,20,331.18,United Kingdom
15211,313,52,894.4100000000001,United Kingdom
15212,132,5,101.8,United Kingdom
15213,55,24,328.35,United Kingdom
15214,372,110,1661.44,United Kingdom
15215,327,35,734.94,United Kingdom
15216,286,2,96.6,United Kingdom
15218,363,166,5756.89,United Kingdom
15219,197,9,305.75,United Kingdom
15220,322,117,1778.96,United Kingdom
15221,7,5,403.25,United Kingdom
15222,55,5,585.0,United Kingdom
15223,148,20,755.75,United Kingdom
15224,15,14,322.08,United Kingdom
15225,139,23,409.40000000000003,United Kingdom
15226,63,8,154.41,United Kingdom
15227,337,58,1219.4,United Kingdom
15228,307,125,3386.71,United Kingdom
15230,134,23,429.6,United Kingdom
15232,260,31,612.06,United Kingdom
15234,97,14,197.0,United Kingdom
15235,156,143,2247.51,United Kingdom
15236,75,15,321.05,United Kingdom
15237,372,99,1412.32,United Kingdom
15238,344,50,1071.99,United Kingdom
15239,363,49,780.59,United Kingdom
15240,329,78,1706.57,United Kingdom
15241,307,110,1756.44,United Kingdom
15243,299,22,316.68,United Kingdom
15244,308,34,631.57,United Kingdom
15245,239,89,2515.84,United Kingdom
15246,135,33,514.15,United Kingdom
15247,251,6,356.0,United Kingdom
15249,342,350,6688.46,United Kingdom
15251,364,111,10484.99,United Kingdom
15252,337,44,740.78,United Kingdom
15253,357,53,918.1999999999999,United Kingdom
15254,246,18,300.36,United Kingdom
15255,307,47,890.85,United Kingdom
15256,225,6,98.45,United Kingdom
15257,90,7,317.15,United Kingdom
15258,205,34,623.16,United Kingdom
15260,273,77,1810.77,United Kingdom
15261,238,19,254.82,United Kingdom
15262,50,10,178.95000000000002,United Kingdom
15263,267,12,156.51,United Kingdom
15264,309,23,393.74,United Kingdom
15265,222,82,1506.1200000000001,United Kingdom
15266,35,6,119.3,United Kingdom
15267,351,11,1717.36,United Kingdom
15269,350,2,408.8,United Kingdom
15270,358,41,2379.49,United Kingdom
15271,366,264,2493.34,United Kingdom
15272,316,63,721.94,United Kingdom
15274,369,47,716.57,United Kingdom
15275,336,41,615.14,United Kingdom
15276,307,49,128.63,United Kingdom
15277,327,12,255.89999999999998,United Kingdom
15279,19,19,290.51,United Kingdom
15280,201,16,113.12,United Kingdom
15281,315,139,2332.15,United Kingdom
15286,324,3,240.55,United Kingdom
15287,351,20,486.69,United Kingdom
15288,330,88,2306.52,United Kingdom
15289,344,58,939.78,United Kingdom
15290,369,204,7943.22,United Kingdom
15291,348,103,4668.3,United Kingdom
15292,172,24,178.39,United Kingdom
15296,323,194,3672.86,United Kingdom
15297,363,39,641.94,United Kingdom
15298,371,192,4799.9,United Kingdom
15299,306,7,4507.01,United Kingdom
15300,309,28,496.44,United Kingdom
15301,323,242,5049.95,United Kingdom
15303,83,31,574.02,United Kingdom
15304,313,23,694.4000000000001,United Kingdom
15306,309,58,1174.35,United Kingdom
15307,278,12,205.3,United Kingdom
15308,99,19,310.47,United Kingdom
15311,373,2366,60632.75,United Kingdom
15312,298,47,924.85,United Kingdom
15313,263,1,52.0,United Kingdom
15314,174,24,327.97,United Kingdom
15315,309,37,570.5,United Kingdom
15316,47,1,165.0,United Kingdom
15318,370,33,312.62,United Kingdom
15319,90,16,204.5,United Kingdom
15320,329,36,267.13,United Kingdom
15321,303,95,2748.31,United Kingdom
15322,288,42,679.68,United Kingdom
15325,270,48,161.74,United Kingdom
15326,40,29,311.71,United Kingdom
15327,321,10,208.75,United Kingdom
15329,334,57,1049.7,United Kingdom
15330,341,13,714.96,United Kingdom
15332,7,35,1661.06,Lithuania
15333,165,16,1028.56,United Kingdom
15334,217,98,350.82,United Kingdom
15335,320,35,170.22,United Kingdom
15339,307,86,574.07,United Kingdom
15341,293,17,2020.52,United Kingdom
15342,244,24,406.09,United Kingdom
15343,286,21,364.5,United Kingdom
15344,373,26,563.94,United Kingdom
15345,328,20,393.54,United Kingdom
15346,41,17,252.42000000000002,United Kingdom
15347,7,5,201.60000000000002,United Kingdom
15348,301,9,158.04,United Kingdom
15349,215,71,463.90999999999997,United Kingdom
15350,0,5,115.65,United Kingdom
15351,361,219,1934.66,United Kingdom
15353,119,61,770.12,United Kingdom
15355,344,14,277.05,United Kingdom
15356,342,499,2718.03,United Kingdom
15358,369,551,8347.2,United Kingdom
15360,334,13,427.93,United Kingdom
15361,12,7,418.92,United Kingdom
15363,1,16,326.0,United Kingdom
15364,278,29,913.19,United Kingdom
15365,348,114,2314.32,United Kingdom
15366,298,44,602.51,United Kingdom
15367,316,95,1877.59,United Kingdom
15368,352,4,446.94000000000005,United Kingdom
15370,333,94,2386.05,United Kingdom
15372,236,27,2007.3999999999999,United Kingdom
15373,365,132,2415.91,United Kingdom
15374,245,3,168.0,United Kingdom
15376,333,116,1221.56,United Kingdom
15379,204,194,3703.29,United Kingdom
15380,365,36,1690.2600000000002,United Kingdom
15381,160,8,596.85,United Kingdom
15382,359,302,5955.71,United Kingdom
15384,204,41,642.41,United Kingdom
15385,333,12,316.88,United Kingdom
15386,187,31,394.14,United Kingdom
15388,103,10,140.54,Canada
15389,201,1,500.0,United Kingdom
15392,369,84,1535.53,United Kingdom
15393,357,12,231.86,United Kingdom
15394,364,85,2183.54,United Kingdom
15395,48,7,107.45,United Kingdom
15396,261,14,288.18,United Kingdom
15397,84,6,94.0,United Kingdom
15398,357,73,1345.53,United Kingdom
15399,372,50,815.77,United Kingdom
15400,281,12,716.2,United Kingdom
15402,225,42,626.77,United Kingdom
15405,184,8,349.1,United Kingdom
15406,342,53,510.71000000000004,United Kingdom
15407,340,148,1046.74,United Kingdom
15408,109,34,267.18,United Kingdom
15410,289,122,3450.84,United Kingdom
15411,347,98,1348.93,United Kingdom
15412,202,10,190.53,United Kingdom
15414,364,39,774.9000000000001,United Kingdom
15415,60,47,559.61,United Kingdom
15416,309,192,3984.32,United Kingdom
15417,288,28,508.8,United Kingdom
15419,349,8,135.86,United Kingdom
15421,315,53,950.36,United Kingdom
15422,50,6,97.7,United Kingdom
15423,335,2,43.5,United Kingdom
15424,119,17,383.34,United Kingdom
15426,354,275,1404.07,United Kingdom
15427,340,292,1430.54,United Kingdom
15428,358,6,93.78,United Kingdom
15429,347,82,397.35,United Kingdom
15432,350,10,171.19,United Kingdom
15433,160,41,533.3,United Kingdom
15434,365,55,1041.48,United Kingdom
15435,351,29,149.29,United Kingdom
15436,361,291,1067.75,United Kingdom
15437,111,45,200.16,United Kingdom
15438,242,25,156.57999999999998,United Kingdom
15440,319,62,383.68,United Kingdom
15442,125,2,594.0,United Kingdom
15443,372,372,3213.59,United Kingdom
15444,364,214,1411.21,United Kingdom
15445,109,5,113.5,United Kingdom
15447,43,9,155.17,United Kingdom
15448,61,28,494.64,United Kingdom
15449,347,60,974.52,United Kingdom
15450,343,30,429.84,United Kingdom
15452,344,56,528.48,United Kingdom
15453,372,279,1371.77,United Kingdom
15454,11,25,179.1,United Kingdom
15456,90,58,434.59000000000003,United Kingdom
